sampleId,ParticipantId,collectionEnd,Days,Latitude,Longitude,melanogaster,simulans,suzukii,busckii,testacea,hydei,mercatorum,repleta,funebris,immigrans,phalerata,subobscura,virilis,INCAL_WindSpeedNorth_daily,INCAL_RainfallRate_daily,INCAL_GlobalRadiation_daily,INCAL_RelativeHumidity_daily,INCAL_AirPressure_daily,INCAL_WindSpeedEast_daily,INCAL_DewPointTemperature_daily,INCAL_Temperature2m_daily,Yearly_TM,Yearly_RR,Yearly_SA,Monthly_TM,Monthly_RR,Monthly_SA,Daily_TX,Daily_TN,Daily_RR,Daily_SA,reprojected_r00_Wien_Bezirke_100m_1_1_Band_1,reprojected_r01_real_land_use2020_100m_b32_1_1_looseresidential,reprojected_r01_real_land_use2020_100m_b32_1_1_mediumresidential,reprojected_r01_real_land_use2020_100m_b32_1_1_denseresidential,reprojected_r01_real_land_use2020_100m_b32_1_1_largeisolatedresidential,reprojected_r01_real_land_use2020_100m_b32_1_1_office,reprojected_r01_real_land_use2020_100m_b32_1_1_commercial,reprojected_r01_real_land_use2020_100m_b32_1_1_businesscore,reprojected_r01_real_land_use2020_100m_b32_1_1_lowmixeduse,reprojected_r01_real_land_use2020_100m_b32_1_1_industrial,reprojected_r01_real_land_use2020_100m_b32_1_1_leisure,reprojected_r01_real_land_use2020_100m_b32_1_1_health,reprojected_r01_real_land_use2020_100m_b32_1_1_education,reprojected_r01_real_land_use2020_100m_b32_1_1_indoorsports,reprojected_r01_real_land_use2020_100m_b32_1_1_military,reprojected_r01_real_land_use2020_100m_b32_1_1_sewage,reprojected_r01_real_land_use2020_100m_b32_1_1_energy,reprojected_r01_real_land_use2020_100m_b32_1_1_water...55,reprojected_r01_real_land_use2020_100m_b32_1_1_construction,reprojected_r01_real_land_use2020_100m_b32_1_1_greenstreets,reprojected_r01_real_land_use2020_100m_b32_1_1_non-greenstreets,reprojected_r01_real_land_use2020_100m_b32_1_1_parking,reprojected_r01_real_land_use2020_100m_b32_1_1_railway,reprojected_r01_real_land_use2020_100m_b32_1_1_transport,reprojected_r01_real_land_use2020_100m_b32_1_1_park,reprojected_r01_real_land_use2020_100m_b32_1_1_outdoorsports,reprojected_r01_real_land_use2020_100m_b32_1_1_cemetery,reprojected_r01_real_land_use2020_100m_b32_1_1_fields,reprojected_r01_real_land_use2020_100m_b32_1_1_vineyards,reprojected_r01_real_land_use2020_100m_b32_1_1_nursery,reprojected_r01_real_land_use2020_100m_b32_1_1_forest,reprojected_r01_real_land_use2020_100m_b32_1_1_meadow,reprojected_r01_real_land_use2020_100m_b32_1_1_water...70,reprojected_r02_dem_mean_100m_b1_1_1_Band_1,reprojected_r04_imp2018_100m_b1_1_1_Band_1,reprojected_r05_treecover2018_100m_b1_COG_1_1_Band_1,reprojected_r06_protected_area_100m_b1_1_1_Band_1,reprojected_r07_Wien_water_areas_grid100m_1_1_Band_1,reprojected_r08_Wien_buildings_area_ha_100m_b1_1_1_Band_1,reprojected_r09_Wien_build_volume_i_grid100m_1_1_Band_1,reprojected_r10_vineyard_100m_b1_1_1_Band_1
VCFC_129,VCF24A133,2024-08-19,231,48.24505,16.37221,7,0,0,0,0,1,4,0,0,0,0,0,0,-0.418063679,0.1927463,245.61272,62.2724,101363.2,0.693215593,16.6670609,25.008489,13.85212,777.1276,7352119,24.964468,109.779312,937713.6,31.494777,19.473772,6.988272437,31274.357,20,2.42282891273499,0,80.3147735595703,0.0220304876565933,0,2.02908825874329,0,0,0,3.09197378158569,0,0,0,0,0,0.0587479695677757,0,0,0,2.05022835731506,0.769321739673615,5.32510471343994,0,0.576991260051727,0,0,0,0,0,1.15398252010345,0,0,163.039916992188,25.0957431793213,1.06358730792999,0,0,0.417910575866699,9.20882511138916,0
VCFC_130,VCF24A056,2024-08-19,231,48.20227,16.34719,6,0,0,0,0,0,7,0,0,0,0,0,0,-0.191970288,0.08943697,236.31604,59.96773,101377.8,1.089580618,16.4419839,25.343081,14.36407,785.9788,7301873,25.537071,98.975746,943335.4,31.335212,20.627594,6.185638607,31427.521,7,0,0,73.2064361572266,0,18.5841999053955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.20936107635498,0,0,0,0,0,0,0,0,0,0,0,0,202.377136230469,20.9662647247314,0.336421608924866,0,0,0.659970164299011,41.7120513916016,0
VCFC_131_1,VCF24A049,2024-07-22,203,48.22026,16.3846,0,0,0,0,0,0,21,0,0,0,0,0,0,-0.837621274,0.05109324,262.38465,58.2705,101402.5,1.184214687,16.6042373,25.920849,14.24639,741.6365,7312748,25.033268,19.136593,922059.7,31.548317,21.220719,0.875446682,30555.979,2,0,0,64.8318939208984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.11360740661621,25.0032272338867,0,0,0,0,0,0,0,0,0,0,0,0,161.721557617188,14.8563632965088,0,0,0,0.464629530906677,10.6811456680298,0
VCFC_131_2,VCF24A164,2024-07-22,203,46.71321,11.66476,46,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCFC_131_3,VCF24A165,2024-07-22,203,48.11494,11.58329,0,0,0,0,0,0,1,0,0,0,0,0,0,0.454920029,0.08847285,251.50152,69.46933,101460.1,1.021975974,16.5621559,22.989457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCFC_132,VCF24A142,2024-08-20,232,48.25192,16.32059,0,0,0,0,0,0,292,0,0,0,0,0,0,-0.326306505,0.1376928,230.63177,65.03599,101377.4,1.859310164,16.7945274,24.310421,12.8759,898.6568,7187462,23.739788,114.151749,941515.2,30.563869,18.346389,6.509545693,32847.999,19,0,54.4251136779785,0,0,0,0,0,0,0,20.9100341796875,0,0,0,0,0,0,0,0,0,22.9968013763428,0,0,0,0,0,0,0,0,0,0.545245945453644,0,0,251.79411315918,54.3381118774414,13.4664430618286,0,0,0.209027171134949,22.3900680541992,0
VCFC_133,VCF24A014,2024-08-20,232,48.25268,16.33831,0,0,0,0,0,5,15,0,0,0,0,0,0,-0.372729582,0.1715682,232.25403,64.30671,101371,1.397785592,16.8198135,24.54486,13.25449,864.317,7240516,24.242149,114.404236,937550.9,31.10164,18.862893,6.576309956,32655.396,19,0.403746008872986,85.7005844116211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7531681060791,0.11874882131815,0,0,0,0,0,0,0,0,0,0,0,235.147796630859,12.1909818649292,7.02255153656006,0,0,0.283412486314774,25.2730102539062,0
VCFC_134,VCF24A084,2024-08-19,231,48.29387,16.29527,25,0,0,0,0,11,23,0,0,0,0,0,0,-0.085971123,0.02717288,242.6219,65.56209,101389.6,1.250888288,16.6753365,24.033998,12.79534,946.0264,6789198,23.718218,111.664383,931951.7,30.455161,18.030146,6.855409581,31113.581,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.712966918945,61.5419120788574,20.177942276001,0,0,0,0.0123457293957472,0
VCFC_135,VCF24A102,2024-08-18,230,48.16143,16.37724,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.795959858,0.1095664,229.02893,61.20297,101374.1,1.43159351,16.2038083,24.691393,13.5702,732.1738,7311206,24.69866,82.758598,953793.8,31.185627,19.052569,5.269805823,30635.569,10,31.5646553039551,4.8375449180603,10.4748258590698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.65049839019775,0,0,0,0,0,0,0,0,0,0,42.5446586608887,0,238.417938232422,54.236156463623,0.925405502319336,42.7862892150879,0,0.10748203843832,10.0286493301392,0
VCFC_136,VCF24A003,2024-08-21,233,48.24752,16.439,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.161465398,0.1416362,219.27108,61.00541,101350.8,0.73021066,16.5852051,25.272063,13.7387,721.7471,7329652,24.888153,91.393059,949038.9,31.794317,19.851224,5.255439687,30366.25,22,0,0,50.8202590942383,1.30788099765778,0,0,0,2.11750340461731,0,0,0,0,0,0,0,0,0,0,0,27.7584896087646,0,0,0,16.0226173400879,0,0,0,0,0,0,0,0,160.52375793457,13.2346849441528,0.752279460430145,0,0,0.263239711523056,4.70637655258179,0
VCFC_137,VCF24A040,2024-08-21,233,48.16464,16.29894,37,0,0,0,0,21,3,0,2,0,0,0,1,-0.537887219,0.08982208,219.06759,64.01352,101379.6,1.426938226,16.7789118,24.569196,13.26631,793.0052,7229584,24.316597,70.95871,966481.5,31.460658,19.007048,3.664816032,31056.246,12,0,71.4627838134766,2.30031681060791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0795383453369,0,0,0,0,0,0,0,0,0,0,12.1564874649048,0,224.061767578125,12.767707824707,12.4367160797119,0,0,0.175811767578125,13.6087245941162,0
VCFC_138,VCF24A153,2024-08-20,232,48.20835,16.3725,0,0,0,0,0,0,4,0,0,0,0,0,0,-0.33715422,0.1269048,221.30354,60.06889,101368.5,1.298543019,16.7866386,25.653243,14.64258,760.4434,7318491,25.843397,102.586174,942600.6,31.953007,21.013993,5.902899916,32711.356,1,0,0,1.72534370422363,0,0,0,49.2163238525391,0,0,8.49819183349609,0,0,0,0,0,0,0,0,0,39.3130302429199,0,0,0,0,0,0,0,0,0,0,0,0,171.849609375,18.0126152038574,0,0,0,0.553659856319427,23.6488494873047,0
VCFC_139,VCF24A129,2024-08-21,233,48.22174,16.37239,9,1,0,0,0,4,44,0,1,0,0,0,0,-0.442023826,0.1535909,219.15221,61.17193,101379.1,1.159439121,16.6478732,25.212254,14.37381,755.4401,7364048,25.580437,104.728394,942232.2,31.987173,20.975198,6.091804104,29919.39,2,0,0,66.0941925048828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.4709930419922,0.398577570915222,0,0,0,0,0,0,0,0,0,0,0,162.526458740234,15.4221153259277,0.078289270401001,0,0,0.495250642299652,13.2182512283325,0
VCFC_140,VCF24A054,2024-08-21,233,48.23861,16.38297,60,0,0,0,0,8,50,0,2,0,0,0,0,-0.461717377,0.1723501,222.85338,62.22817,101371.7,1.014726441,16.7274295,25.031552,13.93061,754.6767,7336334,25.118755,107.375252,938249.2,31.922575,20.250206,6.279090305,29750.472,20,0,0,31.7477951049805,0,0,0,0,0,0,0,0,0.379187047481537,0,0,0,0,0,0,1.2471798658371,32.9595794677734,0,8.1518383026123,0,23.6526031494141,0,0,0,0,0,0,0,0,163.084289550781,32.2672843933105,4.19217538833618,0,0,0.219378784298897,5.66375017166138,0
VCFC_141,VCF24A149,2024-08-21,233,48.16594,16.32444,2,0,0,0,0,0,4,0,0,0,0,0,0,-0.723239934,0.08738384,218.40198,62.73704,101377.6,1.523613571,16.7215949,24.838931,13.52439,780.4857,7278145,24.635929,78.083786,958156.8,31.592544,19.5263,4.163733332,30655.352,12,0,4.87478733062744,0,65.9339370727539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.89786434173584,21.0848770141602,0,0.00584500515833497,0,0.0584500506520271,0,0.0874026417732239,0,0,0,0,0,0,209.014129638672,17.2816219329834,0,0,0,0.455441951751709,33.4316787719727,0
VCFC_142,VCF24A152,2024-08-22,234,48.21495,16.30712,11,0,0,0,0,0,2,0,0,0,0,0,1,-0.336763019,0.1329362,222.77377,63.93036,101386.6,0.992906564,16.581417,24.413435,13.36502,851.2786,7256156,24.386185,96.992012,954357.9,30.889118,19.296298,5.389681255,29184.388,16,0,0,57.7693824768066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.7580528259277,0,0,0,3.51878237724304,0,0,0,0,0,0,0,0,223.872940063477,12.3839836120605,1.14280962944031,0,0,0.356318593025208,28.6917591094971,0
VCFC_143,VCF24A121,2024-08-22,234,48.19364,16.39629,18,0,0,0,0,1,13,0,0,0,0,0,0,-0.461391418,0.06982822,221.75473,59.78869,101382.5,1.217379351,16.3381631,25.19742,14.09851,735.5762,7306656,25.235428,93.443054,943201.3,31.457525,20.51405,5.336593795,28870.269,3,0,0,45.068603515625,0,0,0,0,0,0,0.140024945139885,1.32997250556946,0,0,0,0,0,0,0,0,18.907735824585,0,0,0,32.5820465087891,0,0,0,0,0,0,0,0,171.931686401367,36.1423377990723,13.2759313583374,0,0,0.336490035057068,11.0347213745117,0
VCFC_144,VCF24A051,2024-08-22,234,48.23894,16.31074,17,0,0,0,0,1,29,0,0,0,0,0,0,-0.44379085,0.1587153,226.15553,64.61458,101394.8,1.286185288,16.5170616,24.135749,13.04275,884.2587,7216905,23.973738,107.589592,948670.6,30.411027,18.911038,6.088171104,28982.143,18,59.0320281982422,25.6888294219971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2463073730469,0,0,0,0,0,0,0,0,0,0,0,0,0,268.018432617188,68.1707763671875,38.6568145751953,0,0,0.140526935458183,18.2738094329834,0
VCFC_145,VCF24A003,2024-08-26,238,48.24752,16.439,0,0,0,0,0,0,20,0,0,0,0,0,0,-0.295344583,0.1408041,213.87842,62.28895,101356.5,0.761334775,16.4171295,24.725741,13.7387,721.7471,7329652,24.888153,91.393059,949038.9,31.317016,19.157865,5.189285022,31120.469,22,0,0,50.8202590942383,1.30788099765778,0,0,0,2.11750340461731,0,0,0,0,0,0,0,0,0,0,0,27.7584896087646,0,0,0,16.0226173400879,0,0,0,0,0,0,0,0,160.52375793457,13.2346849441528,0.752279460430145,0,0,0.263239711523056,4.70637655258179,0
VCFC_146,VCF24A084,2024-08-26,238,48.29387,16.29527,0,0,0,0,0,4,6,0,0,1,0,0,0,-0.215695116,0.02571507,217.9772,67.49125,101409.2,1.563422284,16.6313684,23.473998,12.79534,946.0264,6789198,23.718218,111.664383,931951.7,30.031467,17.696831,6.055166798,30533.746,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.712966918945,61.5419120788574,20.177942276001,0,0,0,0.0123457293957472,0
VCFC_147,VCF24A141,2024-08-23,235,48.2157,16.38965,19,0,0,0,0,0,2,0,2,0,0,0,0,-0.150878945,0.133176,222.77388,60.09712,101359,0.809951556,16.5418972,25.40443,14.23001,738.9146,7301966,25.438141,101.304283,938614.4,31.561285,20.255566,5.796123333,30376.473,2,0,0,77.6756210327148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15942478179932,20.1235446929932,0,0,0,0,0,0,0,0,0,0,0,0,160.892211914062,15.3963851928711,0.0890272706747055,0,0,0.539952158927917,11.4966087341309,0
VCFC_148,VCF24A054,2024-08-25,237,48.23861,16.38297,381,0,0,0,0,14,44,0,1,0,0,0,0,-0.508601787,0.1715277,224.19026,62.97024,101335.1,0.870673935,16.657601,24.741402,13.93061,754.6767,7336334,25.118755,107.375252,938249.2,31.799445,19.606821,6.181542928,31735.207,20,0,0,31.7477951049805,0,0,0,0,0,0,0,0,0.379187047481537,0,0,0,0,0,0,1.2471798658371,32.9595794677734,0,8.1518383026123,0,23.6526031494141,0,0,0,0,0,0,0,0,163.084289550781,32.2672843933105,4.19217538833618,0,0,0.219378784298897,5.66375017166138,0
VCFC_149,VCF24A066_2,2024-08-26,238,47.83265,16.62261,34,60,0,0,0,116,3,0,0,13,0,0,0,-1.769939251,0.02687184,211.07814,67.90806,101328,0.997940786,17.6540829,24.43237,13.83089,691.0748,7455022,25.106512,47.277012,992350.6,31.982508,19.396547,0.960127923,33122.781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCFC_150,VCF24A082,2024-08-19,231,48.30174,15.89634,151,0,0,0,0,12,6,0,0,0,0,0,0,0.498901177,0.0997834,231.489,70.35962,101385.1,1.415883988,17.4130461,23.655332,13.06452,851.2673,7057580,24.236414,54.575966,922621.9,31.241984,18.247062,2.550520325,30055.809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCFC_151,VCF24A128,2024-08-26,238,48.2073,16.52647,8,0,0,0,0,0,0,0,0,0,0,0,0,-0.558224909,0.05421922,224.67516,63.9007,101403.5,1.041784283,16.5398393,24.336528,13.3,685.3202,7412978,24.381443,57.845325,972298.9,31.212356,18.371255,3.00550751,32029.304,22,44.0195655822754,13.5401391983032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.91734075546265,0,0,0,0,0,0,34.5229568481445,0,0,0,0,0,156.110168457031,6.80623054504395,1.83724927902222,27.3768291473389,0,0.135445147752762,0.462630659341812,0
VCFC_152,VCF24A004,2024-08-26,238,48.22681,16.16493,47,0,0,0,0,1,40,0,0,0,0,0,0,-0.380339142,0.05809917,211.68818,70.90814,101422.7,1.690552716,16.7378592,22.786176,12.19812,1046.7411,6747730,22.956123,63.773964,942611.8,29.358826,16.665154,2.64235372,31060.978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCFC_153,VCF24A010,2024-08-26,238,48.15257,16.37012,10,0,0,0,0,2,7,0,0,0,0,0,0,-0.940197097,0.1033272,211.85021,62.90917,101380.2,1.726023319,16.4280672,24.434906,13.52043,729.4509,7325177,24.686167,76.7295,955315.1,31.061554,18.893678,3.983529409,31381.199,10,4.29856777191162,68.9176406860352,0,0,0,0,0,0,0,0,0,5.76086378097534,0,0,0,0,0,0,0,18.4262638092041,0,0,0,0,0,0,0,0,0,0.902174770832062,0.225543692708015,0,198.640426635742,14.679762840271,6.06923627853394,1.35326218605042,0,0.167216449975967,8.03371620178223,0
VCFC_154,VCF24A010,2024-08-26,238,48.15257,16.37012,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.940197097,0.1033272,211.85021,62.90917,101380.2,1.726023319,16.4280672,24.434906,13.52043,729.4509,7325177,24.686167,76.7295,955315.1,31.061554,18.893678,3.983529409,31381.199,10,4.29856777191162,68.9176406860352,0,0,0,0,0,0,0,0,0,5.76086378097534,0,0,0,0,0,0,0,18.4262638092041,0,0,0,0,0,0,0,0,0,0.902174770832062,0.225543692708015,0,198.640426635742,14.679762840271,6.06923627853394,1.35326218605042,0,0.167216449975967,8.03371620178223,0
VCFC_155,VCF24A154,2024-08-26,238,48.17964,16.33456,35,0,0,0,0,0,8,0,7,0,0,0,0,-0.526398096,0.07212768,211.14429,63.02806,101390.7,1.518073248,16.49926,24.50649,13.84572,782.7036,7284060,24.991953,87.292732,950242.7,31.14809,19.368293,4.685693098,30911.148,12,0,0,71.2871627807617,0,0,0,0,0,0,0.0831362754106522,0,0,0,0,0,0,0,0,0,27.5310459136963,0,0,0,0.0986585170030594,0,0,0,0,0,0,0,0,189.312805175781,15.2194948196411,0,0,0,0.553458034992218,26.8094501495361,0
VCFC_156,VCF24A128,2024-08-27,239,48.2073,16.52647,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.477510548,0.03999868,222.57828,64.05584,101451.4,0.992258123,16.4341728,24.191528,13.3,685.3202,7412978,24.381443,57.845325,972298.9,30.912342,18.350827,2.625507523,31484.32,22,44.0195655822754,13.5401391983032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.91734075546265,0,0,0,0,0,0,34.5229568481445,0,0,0,0,0,156.110168457031,6.80623054504395,1.83724927902222,27.3768291473389,0,0.135445147752762,0.462630659341812,0
VCFC_157,VCF24A098,2024-08-27,239,48.15465,16.1849,7,0,0,0,0,0,0,0,0,0,0,0,0,-0.146433308,0.03954453,209.95035,69.41375,101476.1,1.457129824,16.3039099,22.711434,12.28565,941.2458,6832586,23.003485,62.695675,944254.9,28.798268,16.815863,1.586445446,30570.34,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319.363311767578,23.1821937561035,7.31799411773682,0,0,0,0.0123457293957472,0
VCFC_158,VCF24A107,2024-07-31,212,48.1866,16.37468,0,0,0,0,0,0,4,0,0,0,0,0,0,-1.033131798,0.02401226,252.20098,51.62418,101458.7,1.450476141,13.5284642,24.669893,14.25841,753.8261,7280986,24.957205,20.632641,931961.1,30.23244,19.900853,0.182349704,32588.549,5.33947610855103,0,0,13.2942800521851,0,3.57193613052368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0068054199219,0,31.8892440795898,0,0,0,0,0,0,0,0,0,0,198.422439575195,14.5261726379395,0.0506354011595249,0,0,0.216264620423317,15.936936378479,0
VCFC_159,VCF24A018,2024-08-28,240,48.18784,16.35678,4,0,0,0,0,10,19,0,2,0,0,0,0,-0.447181549,0.04223771,212.01885,61.1943,101482.7,1.472724158,16.316372,24.822902,14.21836,771.3408,7280314,25.382994,95.103127,946578.9,30.806931,19.734837,4.722365759,30721.135,5,0,0,57.5706481933594,0,0,0,0,0,0,0,0,10.7464094161987,0,0,0,0,0,0,0,30.6829433441162,0,0,0,0,0,0,0,0,0,0,0,0,179.919906616211,16.421350479126,0.138261005282402,0,0,0.486728847026825,19.7918663024902,0
VCFC_160,VCF24A053,2024-08-28,240,48.10111,16.30012,59,0,0,0,0,7,3,0,2,0,0,0,1,-0.38464797,0.03492652,209.33712,64.46662,101462.7,0.969394977,16.5669734,24.234489,13.20162,713.0952,7324246,24.395151,36.467079,979275.5,30.761925,17.899476,0.965295735,31697.676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCFC_161,VCF24A141,2024-08-28,240,48.2157,16.38965,10,0,0,0,0,1,24,27,1,0,0,0,0,-0.600979314,0.117349,215.44606,62.14612,101470.2,1.269371758,16.3299589,24.581358,14.23001,738.9146,7301966,25.438141,101.304283,938614.4,31.014803,19.70601,5.379321658,30341.38,2,0,0,77.6756210327148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15942478179932,20.1235446929932,0,0,0,0,0,0,0,0,0,0,0,0,160.892211914062,15.3963851928711,0.0890272706747055,0,0,0.539952158927917,11.4966087341309,0
VCFC_162,VCF24A149,2024-08-24,236,48.16594,16.32444,0,0,0,0,0,2,5,7,0,0,0,0,0,-0.422449799,0.08607599,220.73422,62.36513,101333.1,1.136987626,16.7213736,24.96127,13.52439,780.4857,7278145,24.635929,78.083786,958156.8,31.510458,18.892142,4.010602065,31745.439,12,0,4.87478733062744,0,65.9339370727539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.89786434173584,21.0848770141602,0,0.00584500515833497,0,0.0584500506520271,0,0.0874026417732239,0,0,0,0,0,0,209.014129638672,17.2816219329834,0,0,0,0.455441951751709,33.4316787719727,0
VCFC_163,VCF24A047,2024-08-28,240,48.19438,16.31969,0,0,0,0,0,4,9,5,0,0,0,0,0,-0.431023735,0.02669238,213.54684,64.28018,101477.5,1.632118048,16.4255692,24.130547,13.85226,807.1347,7261521,24.97933,90.545128,949393.5,30.587856,19.070479,4.193826906,30707.571,15,0,0,56.289249420166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4110450744629,0,0,0,11.2997055053711,0,0,0,0,0,0,0,0,215.804168701172,22.1920604705811,0.00405629631131887,0,0,0.419426053762436,33.2736358642578,0
VCFC_164,VCF24A056,2024-08-30,242,48.20227,16.34719,0,0,0,0,0,0,1,2,0,0,0,0,0,-0.674273843,0.06469436,207.68295,62.37714,101515.8,1.349848888,16.2872746,24.504175,14.36407,785.9788,7301873,25.537071,98.975746,943335.4,30.749524,19.935277,5.009637057,30945.998,7,0,0,73.2064361572266,0,18.5841999053955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.20936107635498,0,0,0,0,0,0,0,0,0,0,0,0,202.377136230469,20.9662647247314,0.336421608924866,0,0,0.659970164299011,41.7120513916016,0
VCFC_165,VCF24A054,2024-08-31,243,48.23861,16.38297,27,0,0,0,0,220,102,102,2,0,0,0,0,-0.809885388,0.005778934,217.87932,63.32266,101528.3,0.827565359,16.1527856,24.146087,13.93061,754.6767,7336334,25.118755,107.375252,938249.2,30.845865,18.944565,5.778836417,30875.564,20,0,0,31.7477951049805,0,0,0,0,0,0,0,0,0.379187047481537,0,0,0,0,0,0,1.2471798658371,32.9595794677734,0,8.1518383026123,0,23.6526031494141,0,0,0,0,0,0,0,0,163.084289550781,32.2672843933105,4.19217538833618,0,0,0.219378784298897,5.66375017166138,0
VCFC_166,VCF24A001,2024-09-01,244,48.29099,16.33058,126,0,0,0,0,1,46,0,0,0,0,0,0,-0.439028259,0.001737457,218.19013,64.741,101586.2,0.813483651,16.0043759,23.624895,13.11834,870.5637,6911278,17.348047,280.750183,638241.5,29.817378,17.5451,0.223636685,31494.784,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.799850463867,17.1036357879639,6.75534534454346,0,0,0,0.0123457293957472,0
VCFC_167,VCF24A125,2024-08-19,231,48.22984,16.35489,5,0,0,0,0,0,1,0,0,0,0,0,0,-0.364955727,0.1628985,241.57181,61.83931,101368.8,0.870897738,16.5732016,24.994771,13.91065,786.3399,7356790,25.081257,106.765602,935952.5,31.363408,19.723898,6.76809366,31134.21,9,0,0,62.6366767883301,0,0.0951307862997055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.1719856262207,0,0,0,0.0580450370907784,0,0,0,0,0,0,0,0,175.151275634766,14.2349367141724,0.00199932907707989,0,0,0.473060220479965,18.428243637085,0
VCFC_168,VCF24A149,2024-08-30,242,48.16594,16.32444,3,0,0,0,0,0,2,1,0,0,0,0,0,-0.981050945,0.03658738,208.2251,64.43062,101503,1.402638729,16.4017533,24.090243,13.52439,780.4857,7278145,24.635929,78.083786,958156.8,30.60495,18.25335,3.409215504,31216.265,12,0,4.87478733062744,0,65.9339370727539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.89786434173584,21.0848770141602,0,0.00584500515833497,0,0.0584500506520271,0,0.0874026417732239,0,0,0,0,0,0,209.014129638672,17.2816219329834,0,0,0,0.455441951751709,33.4316787719727,0
VCFC_169,VCF24A006,2024-09-01,244,48.23286,16.29051,0,0,0,0,0,1,12,4,0,0,0,0,0,-0.787451687,0.0003228917,214.56864,64.62657,101586.5,1.27150078,15.8898158,23.50615,12.62921,913.4418,7043172,16.728317,308.780243,639335.4,29.077105,16.811738,0.156481725,31994.168,17,0.624989688396454,4.62406444549561,49.0453758239746,0,0,0,0,13.0627794265747,0,3.7861967086792,0,0,0,0,0,0,0,0,0.304307192564011,23.4851016998291,0,0,0,0,0,0,0,0,0,1.14521896839142,0,0,253.149810791016,8.84836196899414,4.79287338256836,1.23181962966919,0,0.273096770048141,29.9640808105469,0
